4.497714888793395,-2.0261386533420036,0.20881813045314426,-80.32,-77.49,427.39
4.5106249559260325,-2.0282797125611394,0.20383285373169285,-79.75,-76.68,470.86
4.516560229508822,-2.020757647387516,0.2046703796261732,-88.58,-81.22,353.54
4.493087363078897,-2.0093747849585184,0.23350967798429786,-88.55,-82.4,376.87
4.394512351916064,-1.9966546832368952,0.27623519171705735,-88.56,-79.75,305.79
4.298456368077093,-2.0283803207528557,0.305380037825506,-89.21,-81.93,306.75
4.167900909331124,-2.037282927205973,0.25040050118392826,-91.42,-82.77,264.63
4.015580572505476,-2.087677532998717,0.21489645244158465,-94.23,-86.29,248.35
3.829772016832457,-2.1367794810892478,0.21611972203721183,-90.68,-84.28,281.69
3.6265977476280695,-2.17109244790704,0.1974255472781458,-92.62,-83.12,253.65
3.4002906267951154,-2.210912301874772,0.19991079923470623,-88.77,-79.24,317.43
3.118151145218003,-2.2634733881579994,0.18994046466653805,-87.88,-79.79,330.79
2.897489571678737,-2.302633337384014,0.19146683712340784,-90.38,-77.64,196.67
2.5885223078214814,-2.3250141100904926,0.20574238299703235,-84.64,-79.7,482.42
2.319354394443703,-2.344267980194533,0.21008820496860167,-91.47,-82.7,263.1
2.008897418096598,-2.3692705434234873,0.20852913377157656,-91.4,-80.07,229.15
1.7019658502987236,-2.391208258163514,0.21662629019077953,-86.71,-77.81,392.06
1.4036338447455299,-2.405461065012502,0.2124775090920489,-79.64,-75.23,459.08
1.1216191543680283,-2.410611528182368,0.21299067500445948,-81.2,-75.05,533.94
0.8138017833290229,-2.39907382233311,0.22061133156966597,-77.93,-74.17,444.33
0.5292365863625687,-2.3990967363556823,0.2047119812363625,-79.19,-74.32,436.73
0.3080879457157834,-2.4110977348177784,0.20633395515560676,-81.61,-74.87,385.86
0.08159247666149425,-2.4012056898311815,0.2065608050049683,-79.31,-74.4,431.18
-0.117105315794015,-2.3996241426317497,0.21435301932094641,-80.54,-74.89,425.08
-0.36889230241865156,-2.4155259249864516,0.18022792441639146,-73.72,-70.19,359.44
-0.5640770131046468,-2.4258357313784393,0.17487816980469073,-76.37,-70.44,338.95
-0.8189070652528022,-2.4193057856174396,0.1605066091866245,-73.6,-70.53,356.87
-1.243298137935263,-2.4681077433712013,0.1547575656072902,-73.27,-71.05,354.68
-1.5237388358546422,-2.5211897664370837,0.14425154212315539,-74.16,-70.96,520.72
-1.9035560402346803,-2.557042475396992,0.14310112179630555,-78.69,-74.48,438.8
-2.208030002251283,-2.5510535735811937,0.16251010840499927,-89.35,-81.48,324.94
-2.5362621400518384,-2.5606218629109647,0.15007111560342706,-90.1,-81.68,306.15
-2.8368698705798265,-2.5890584048189,0.14137447224343613,-91.94,-84.65,147.5
-3.1179391674033097,-2.6181246136155267,0.1376364571823006,-91.18,-79.42,224.37
-3.3775339566071434,-2.640446882438086,0.1530163756776402,-89.54,-80.81,312.48
-3.6665705430309616,-2.6791805453032245,0.15090290907072174,-88.99,-78.47,327.15
-3.938722464767089,-2.7151270739383477,0.13971792770363622,-88.63,-81.66,335.83
-4.181904265424195,-2.738427565705904,0.13155861282014938,-91.18,-83.43,275.7
-4.900182703782305,-2.7552102634103646,0.13004628967740334,-92.34,-85.3,269.0
-5.044125647739067,-2.6608614529240397,0.1581793804655982,-99.98,-88.66,96.45
-5.154131303879196,-2.58516313146757,0.2112051055796341,-103.51,-89.11,69.09
-5.258342779443131,-2.572742234063692,0.24905158792360288,-91.04,-84.7,331.07
-5.320908291281993,-2.4832317793811254,0.20868737364975298,-90.28,-83.9,286.08
-5.280281935511187,-2.4954849988480263,0.2054880298659643,-89.75,-82.75,331.29
-5.17371497310909,-2.4670388857052674,0.24686337351014848,-90.92,-85.99,291.59
-5.058265733242197,-2.4345834978499004,0.2535766510335825,-89.69,-84.21,327.46
-4.925443775468973,-2.3386003360540797,0.2591367984635953,-87.0,-81.76,347.44
-4.817329928392391,-2.330025722644985,0.24645758758728895,-86.05,-78.72,356.6
-4.664312240946669,-2.30977523566655,0.25689537198889795,-86.48,-80.8,322.08
-4.238411155067222,-2.312531584897354,0.2431966557388319,-86.51,-79.61,349.17
-3.941074648007152,-2.3111580560068776,0.21974377725541208,-81.83,-77.73,485.53
-3.623984349627006,-2.2577673144252,0.22394736960864076,-80.06,-75.99,444.27
-3.3395424327781678,-2.2034066198393605,0.23406579181708398,-82.86,-77.47,421.55
-3.055769040892456,-2.1251162036662565,0.2596377122452748,-78.09,-74.05,421.92
-2.7525358457169613,-2.0725301424215017,0.25917231145176933,-80.42,-72.36,387.05
-2.483646740200036,-2.045597806843924,0.25350404691139733,-82.13,-76.29,497.25
-2.2345620836884845,-2.0481010138953706,0.2230759682289706,-79.11,-74.16,453.64
-1.9199903161081902,-2.0339953489316005,0.22391454794389487,-82.61,-78.09,356.02
-1.6396160353535956,-2.0305388007580363,0.20390569089030533,-78.0,-74.42,445.41
-1.3804394567120404,-2.0273537778781465,0.20131272721107832,-86.05,-76.53,330.93
-1.1259509972416704,-2.026384217875064,0.20057857487232458,-77.57,-72.56,523.11
-0.8801000240483795,-1.9864120718579337,0.21218118494170451,-73.51,-71.36,448.0
-0.6860578750949355,-1.9357094978517306,0.20711749265283805,-73.19,-70.52,416.48
-0.5467307904746345,-1.9027639321640761,0.19749788216418104,-73.45,-70.26,351.62
-0.39917003227875797,-1.8263023633492497,0.22905004067757295,-72.03,-68.71,318.73
-0.33394788580400825,-1.6614464703862528,0.3048631533534843,-74.1,-69.58,463.18
-0.3273953893415571,-1.64337592477155,0.31061384970600214,-73.85,-69.01,291.41
-0.12474545393286388,-1.7230346929453222,0.2893115588649506,-72.91,-68.19,234.34
0.016051223640682524,-1.7965461867254648,0.2786621354228961,-72.8,-69.94,488.06
0.037937503230916936,-1.8136169585909312,0.27190246295113485,-76.67,-71.32,395.33
0.06818646665798653,-1.8082410273619118,0.2405442403472183,-76.38,-70.38,405.0
0.12769332982395895,-1.7662185049476589,0.21876950585835206,-73.08,-70.05,204.09
0.22595520411820919,-1.7220220089574463,0.20562363369817985,-73.44,-68.93,312.75
0.39456133699774,-1.6246438109282832,0.19462391080020525,-73.6,-68.2,180.61
0.5652273184931971,-1.5775839965009142,0.21021984252214318,-73.45,-68.81,207.8
0.7216019343686201,-1.6243432963873978,0.2326426214102982,-73.4,-70.32,292.58
1.0532704118701122,-1.7180540750771647,0.22229794950226955,-79.74,-74.08,426.75
1.2694194242766017,-1.7329270808325044,0.24677157305524533,-77.07,-71.27,437.6
1.4750356392677582,-1.7587208493048827,0.264398362397114,-84.3,-76.11,385.41
1.6699931694935766,-1.7958933559918353,0.25595789212501674,-89.71,-78.04,298.3
1.857974605514353,-1.83226812645483,0.25033876508973263,-81.69,-75.19,396.88
2.074234825432724,-1.8389197658277412,0.26126318700281287,-78.2,-73.97,465.08
2.275628822042594,-1.8361029892819394,0.2807937178295481,-78.59,-75.01,420.35
2.528135120823471,-1.8142817194372114,0.27536062749559126,-80.64,-76.9,404.96
2.7732067079815512,-1.8021039110128099,0.2587339903802525,-84.63,-78.52,408.5
3.0269659626283225,-1.8109434872466599,0.25048730052341744,-86.95,-79.81,416.05
3.295793777685048,-1.8176195049426545,0.2500298711311682,-93.17,-81.29,95.55
3.5865821690605686,-1.7982090583886146,0.24907532803028415,-84.46,-79.01,362.45
3.8424929420675977,-1.771580146035928,0.22688512158816143,-84.46,-78.6,447.45
