-4.579639937630103,1.6395730556628427,0.3649071577375285,-111.49,-95.17,43.49
-4.579738279952953,1.637531493721789,0.3641064921966551,-111.04,-92.75,34.63
-4.580218354536062,1.64021620085315,0.35964021062255985,-111.9,-93.51,37.93
-4.603883242530178,1.6403821018211018,0.3230520202535484,-118.04,-93.08,17.09
-4.605163122500488,1.7147919674403156,0.2672062699075243,-106.96,-93.81,69.03
-4.642900789597181,1.7590348446195951,0.23722967195132447,-108.4,-93.5,51.58
-4.667124767291586,1.8867306069159313,0.1590640950231591,-108.92,-91.75,51.71
-4.68383993548815,1.9059045520789248,0.12376019038615071,-108.4,-92.23,57.31
-4.684360187393056,1.8817027659628387,0.12311355667940559,-109.76,-93.6,44.63
-4.626923450017562,1.8417726749299501,0.1392383906393831,-114.68,-93.95,29.34
-4.547405836589691,1.845788248727291,0.11919452517428775,-110.55,-91.75,41.92
-4.3871726831972255,1.8153601105290806,0.05010464644763322,-108.0,-92.75,69.95
-3.4853465757423137,1.4635524877381811,0.14762471190568305,-111.26,-93.34,48.02
-3.2357513799198316,1.3218888727272051,0.13510240753376793,-105.17,-92.04,75.84
-2.9894537102237537,1.1927195933029873,0.13544975567621687,-104.38,-90.29,69.53
-2.7073187087074455,1.0774713568131662,0.14005415880787422,-104.05,-90.68,93.61
-2.4440863243726123,0.9842727150318994,0.1428460673499299,-102.41,-89.78,81.17
-2.2174500794159577,0.865065742298155,0.14651006150081902,-100.96,-92.5,121.99
-1.9210332924450852,0.691011121785503,0.156695428821678,-101.38,-90.24,102.6
-1.6713563274930237,0.58805347365173,0.16574168964162703,-97.45,-88.34,161.4
-1.4260003730630628,0.5146278562943903,0.15022723515007047,-97.24,-88.16,167.35
-1.189979306095777,0.3857058039379327,0.1703540506287451,-95.84,-89.14,179.77
-0.9406226223602249,0.2370705726094456,0.15309657375149252,-88.62,-85.44,314.5
-0.7761455852592111,0.11895396003168422,0.13868518902773408,-82.52,-79.14,380.4
-0.6123436833542049,0.01624471706742321,0.13596550430421656,-74.36,-72.54,388.33
-0.5795743182202698,-0.010330294900525727,0.1233273980626554,-75.65,-73.72,493.33
-0.6227498875150853,0.031085634416370238,0.10883310352870529,-74.16,-72.12,442.23
-0.654459201631398,0.05341618599594602,0.10540894511276884,-75.07,-73.07,502.1
-0.669107916540072,0.05034659000598516,0.11653669859077954,-73.73,-71.76,495.61
-0.7262148567972686,0.04218672824891838,0.1367172080332049,-73.82,-71.1,469.3
-0.8859445022488115,0.03451189864243722,0.19275301169288242,-74.13,-72.02,412.52
-1.0986925165959638,0.02168145512909141,0.16720756934805775,-79.16,-75.3,461.42
